sample_id,image_id,part_group_id,object_group_id,image_path,part_family,part_category,text_category,description,label,source
train_dataset_v2_alternator_001_mismatch_1,dataset_v2_alternator_001,external_group_dataset_v2_alternator_001,dataset_v2_object_alternator_001,data/images/dataset_v2/alternator/dataset_v2_alternator_001.jpg,electrical,alternator,brake_disc,"Automotive component: brake disc or rotor, used in the disc-brake system.",MISMATCH,dataset_v2
train_dataset_v2_alternator_001_match_2,dataset_v2_alternator_001,external_group_dataset_v2_alternator_001,dataset_v2_object_alternator_001,data/images/dataset_v2/alternator/dataset_v2_alternator_001.jpg,electrical,alternator,alternator,"Vehicle component identified as automotive alternator, designed to convert mechanical rotation into electrical power and recharge the battery.",MATCH,dataset_v2
train_dataset_v2_alternator_001_partial_match_2,dataset_v2_alternator_001,external_group_dataset_v2_alternator_001,dataset_v2_object_alternator_001,data/images/dataset_v2/alternator/dataset_v2_alternator_001.jpg,electrical,alternator,starter,"Vehicle component identified as automotive starter motor, designed to turn the engine crankshaft during starting using battery power.",PARTIAL_MATCH,dataset_v2
train_dataset_v2_alternator_001_mismatch_2,dataset_v2_alternator_001,external_group_dataset_v2_alternator_001,dataset_v2_object_alternator_001,data/images/dataset_v2/alternator/dataset_v2_alternator_001.jpg,electrical,alternator,shock_absorber,"Vehicle component identified as suspension shock absorber, designed to dampen spring movement and control wheel and body oscillation.",MISMATCH,dataset_v2
train_dataset_v2_alternator_002_match_1,dataset_v2_alternator_002,external_group_dataset_v2_alternator_002,dataset_v2_object_alternator_002,data/images/dataset_v2/alternator/dataset_v2_alternator_002.jpg,electrical,alternator,alternator,"Vehicle component identified as automotive alternator, designed to convert mechanical rotation into electrical power and recharge the battery.",MATCH,dataset_v2
train_dataset_v2_alternator_002_partial_match_1,dataset_v2_alternator_002,external_group_dataset_v2_alternator_002,dataset_v2_object_alternator_002,data/images/dataset_v2/alternator/dataset_v2_alternator_002.jpg,electrical,alternator,starter,"Vehicle component identified as automotive starter motor, designed to turn the engine crankshaft during starting using battery power.",PARTIAL_MATCH,dataset_v2
train_dataset_v2_alternator_002_mismatch_1,dataset_v2_alternator_002,external_group_dataset_v2_alternator_002,dataset_v2_object_alternator_002,data/images/dataset_v2/alternator/dataset_v2_alternator_002.jpg,electrical,alternator,coil_spring,"Vehicle component identified as suspension coil spring, designed to support vehicle weight and store energy as the wheel moves.",MISMATCH,dataset_v2
train_dataset_v2_alternator_002_match_2,dataset_v2_alternator_002,external_group_dataset_v2_alternator_002,dataset_v2_object_alternator_002,data/images/dataset_v2/alternator/dataset_v2_alternator_002.jpg,electrical,alternator,alternator,"This component is the automotive alternator, with a compact metal housing with a pulley and ventilation openings.",MATCH,dataset_v2
train_dataset_v2_alternator_002_partial_match_2,dataset_v2_alternator_002,external_group_dataset_v2_alternator_002,dataset_v2_object_alternator_002,data/images/dataset_v2/alternator/dataset_v2_alternator_002.jpg,electrical,alternator,starter,"This component is the automotive starter motor, with a compact electric motor with a solenoid and drive gear.",PARTIAL_MATCH,dataset_v2
train_dataset_v2_alternator_002_mismatch_2,dataset_v2_alternator_002,external_group_dataset_v2_alternator_002,dataset_v2_object_alternator_002,data/images/dataset_v2/alternator/dataset_v2_alternator_002.jpg,electrical,alternator,taillight,"This component is the rear taillight assembly, with a red or multi-colour lens assembly mounted at the rear of a vehicle.",MISMATCH,dataset_v2
train_dataset_v2_alternator_003_match_1,dataset_v2_alternator_003,external_group_dataset_v2_alternator_003,dataset_v2_object_alternator_003,data/images/dataset_v2/alternator/dataset_v2_alternator_003.jpg,electrical,alternator,alternator,"This component is the automotive alternator, with a compact metal housing with a pulley and ventilation openings.",MATCH,dataset_v2
train_dataset_v2_alternator_003_partial_match_1,dataset_v2_alternator_003,external_group_dataset_v2_alternator_003,dataset_v2_object_alternator_003,data/images/dataset_v2/alternator/dataset_v2_alternator_003.jpg,electrical,alternator,starter,"This component is the automotive starter motor, with a compact electric motor with a solenoid and drive gear.",PARTIAL_MATCH,dataset_v2
train_dataset_v2_alternator_003_mismatch_1,dataset_v2_alternator_003,external_group_dataset_v2_alternator_003,dataset_v2_object_alternator_003,data/images/dataset_v2/alternator/dataset_v2_alternator_003.jpg,electrical,alternator,headlight,"This component is the front headlight assembly, with a shaped lens and reflector assembly for the front of a vehicle.",MISMATCH,dataset_v2
train_dataset_v2_alternator_003_match_2,dataset_v2_alternator_003,external_group_dataset_v2_alternator_003,dataset_v2_object_alternator_003,data/images/dataset_v2/alternator/dataset_v2_alternator_003.jpg,electrical,alternator,alternator,Road-vehicle replacement part: automotive alternator; its job is to convert mechanical rotation into electrical power and recharge the battery.,MATCH,dataset_v2
train_dataset_v2_alternator_003_partial_match_2,dataset_v2_alternator_003,external_group_dataset_v2_alternator_003,dataset_v2_object_alternator_003,data/images/dataset_v2/alternator/dataset_v2_alternator_003.jpg,electrical,alternator,starter,Road-vehicle replacement part: automotive starter motor; its job is to turn the engine crankshaft during starting using battery power.,PARTIAL_MATCH,dataset_v2
train_dataset_v2_alternator_003_mismatch_2,dataset_v2_alternator_003,external_group_dataset_v2_alternator_003,dataset_v2_object_alternator_003,data/images/dataset_v2/alternator/dataset_v2_alternator_003.jpg,electrical,alternator,brake_disc,Road-vehicle replacement part: brake disc or rotor; its job is to provide the rotating friction surface clamped by the brake pads.,MISMATCH,dataset_v2
train_dataset_v2_alternator_004_match_1,dataset_v2_alternator_004,external_group_dataset_v2_alternator_004,dataset_v2_object_alternator_004,data/images/dataset_v2/alternator/dataset_v2_alternator_004.jpg,electrical,alternator,alternator,Road-vehicle replacement part: automotive alternator; its job is to convert mechanical rotation into electrical power and recharge the battery.,MATCH,dataset_v2
train_dataset_v2_alternator_004_partial_match_1,dataset_v2_alternator_004,external_group_dataset_v2_alternator_004,dataset_v2_object_alternator_004,data/images/dataset_v2/alternator/dataset_v2_alternator_004.jpg,electrical,alternator,starter,Road-vehicle replacement part: automotive starter motor; its job is to turn the engine crankshaft during starting using battery power.,PARTIAL_MATCH,dataset_v2
train_dataset_v2_alternator_004_mismatch_1,dataset_v2_alternator_004,external_group_dataset_v2_alternator_004,dataset_v2_object_alternator_004,data/images/dataset_v2/alternator/dataset_v2_alternator_004.jpg,electrical,alternator,air_filter,Road-vehicle replacement part: engine air filter; its job is to remove dust and particles from the air entering the engine.,MISMATCH,dataset_v2
train_dataset_v2_alternator_004_match_2,dataset_v2_alternator_004,external_group_dataset_v2_alternator_004,dataset_v2_object_alternator_004,data/images/dataset_v2/alternator/dataset_v2_alternator_004.jpg,electrical,alternator,alternator,"Automotive component: automotive alternator, used in the vehicle charging and electrical system.",MATCH,dataset_v2
train_dataset_v2_alternator_004_partial_match_2,dataset_v2_alternator_004,external_group_dataset_v2_alternator_004,dataset_v2_object_alternator_004,data/images/dataset_v2/alternator/dataset_v2_alternator_004.jpg,electrical,alternator,starter,"Automotive component: automotive starter motor, used in the engine starting and electrical system.",PARTIAL_MATCH,dataset_v2
train_dataset_v2_alternator_004_mismatch_2,dataset_v2_alternator_004,external_group_dataset_v2_alternator_004,dataset_v2_object_alternator_004,data/images/dataset_v2/alternator/dataset_v2_alternator_004.jpg,electrical,alternator,coil_spring,"Automotive component: suspension coil spring, used in the vehicle suspension system.",MISMATCH,dataset_v2
train_dataset_v2_alternator_005_match_1,dataset_v2_alternator_005,external_group_dataset_v2_alternator_005,dataset_v2_object_alternator_005,data/images/dataset_v2/alternator/dataset_v2_alternator_005.jpg,electrical,alternator,alternator,"Automotive component: automotive alternator, used in the vehicle charging and electrical system.",MATCH,dataset_v2
train_dataset_v2_alternator_005_partial_match_1,dataset_v2_alternator_005,external_group_dataset_v2_alternator_005,dataset_v2_object_alternator_005,data/images/dataset_v2/alternator/dataset_v2_alternator_005.jpg,electrical,alternator,starter,"Automotive component: automotive starter motor, used in the engine starting and electrical system.",PARTIAL_MATCH,dataset_v2
train_dataset_v2_alternator_005_mismatch_1,dataset_v2_alternator_005,external_group_dataset_v2_alternator_005,dataset_v2_object_alternator_005,data/images/dataset_v2/alternator/dataset_v2_alternator_005.jpg,electrical,alternator,brake_pad,"Automotive component: automotive brake pad, used in the disc-brake system.",MISMATCH,dataset_v2
train_dataset_v2_alternator_005_match_2,dataset_v2_alternator_005,external_group_dataset_v2_alternator_005,dataset_v2_object_alternator_005,data/images/dataset_v2/alternator/dataset_v2_alternator_005.jpg,electrical,alternator,alternator,"Vehicle component identified as automotive alternator, designed to convert mechanical rotation into electrical power and recharge the battery.",MATCH,dataset_v2
train_dataset_v2_alternator_005_partial_match_2,dataset_v2_alternator_005,external_group_dataset_v2_alternator_005,dataset_v2_object_alternator_005,data/images/dataset_v2/alternator/dataset_v2_alternator_005.jpg,electrical,alternator,starter,"Vehicle component identified as automotive starter motor, designed to turn the engine crankshaft during starting using battery power.",PARTIAL_MATCH,dataset_v2
train_dataset_v2_alternator_005_mismatch_2,dataset_v2_alternator_005,external_group_dataset_v2_alternator_005,dataset_v2_object_alternator_005,data/images/dataset_v2/alternator/dataset_v2_alternator_005.jpg,electrical,alternator,headlight,"Vehicle component identified as front headlight assembly, designed to illuminate the road ahead and make the vehicle visible from the front.",MISMATCH,dataset_v2
train_alternator_001_01_match_1,alternator_001_01,alternator_001,synthetic_family_alternator,data/images/generated/alternator_001_01.png,electrical,alternator,alternator,"Vehicle component identified as automotive alternator, designed to convert mechanical rotation into electrical power and recharge the battery.",MATCH,generated
train_alternator_001_01_partial_match_1,alternator_001_01,alternator_001,synthetic_family_alternator,data/images/generated/alternator_001_01.png,electrical,alternator,starter,"Vehicle component identified as automotive starter motor, designed to turn the engine crankshaft during starting using battery power.",PARTIAL_MATCH,generated
train_alternator_001_01_mismatch_1,alternator_001_01,alternator_001,synthetic_family_alternator,data/images/generated/alternator_001_01.png,electrical,alternator,shock_absorber,"Vehicle component identified as suspension shock absorber, designed to dampen spring movement and control wheel and body oscillation.",MISMATCH,generated
train_alternator_001_01_match_2,alternator_001_01,alternator_001,synthetic_family_alternator,data/images/generated/alternator_001_01.png,electrical,alternator,alternator,"This component is the automotive alternator, with a compact metal housing with a pulley and ventilation openings.",MATCH,generated
train_alternator_001_01_partial_match_2,alternator_001_01,alternator_001,synthetic_family_alternator,data/images/generated/alternator_001_01.png,electrical,alternator,starter,"This component is the automotive starter motor, with a compact electric motor with a solenoid and drive gear.",PARTIAL_MATCH,generated
